"Wavelength","BG18",      "BG25",      "BG3",       "BG36",      "BG38",      "BG39",      "BG40",      "BG42",      "BG47",      "BG55",      "BG59",      "BG60",      "BG60HT",    "BG61",      "BG62",      "BG62HT",    "BG63",      "BG64",      "BG66",      "BG66HS",    "BG67",      "BG67HT",    "BG7",       "GG395",     "GG400",     "GG420",     "GG435",     "GG455",     "GG475",     "GG495",     "KG1",       "KG2",       "KG3",       "KG5",       "N-WG205",   "N-WG280",   "N-WG295",   "N-WG305",   "N-WG320",   "N-WG360",   "NG1",       "NG11",      "NG3",       "NG4",       "NG5",       "NG9",       "OG515",     "OG530",     "OG550",     "OG570",     "OG590",     "RG1000",    "RG610",     "RG630",     "RG645",     "RG665",     "RG695",     "RG715",     "RG780",     "RG830",     "RG850",     "RG9",       "RG905",     "S7000",     "S7005",     "S7010N",    "S8008G",    "S8022",     "S8023",     "S8612",     "S8802",     "S8806A",    "S8808",     "S8809",     "S8851",     "UG1",       "UG11",      "UG2A",      "UG5",       "VG20",      "VG9"
4300,        0.0001327,   0.34,        0.3368,      1.71e-05,    2.818e-05,   8.895e-05,   1e-05,       0.001199,    0.004717,    0.001344,    0.0003728,   0.007701,    0.01306,     0.006709,    0.01218,     0.01405,     0.005826,    0.004985,    0.01572,     0.009431,    0.007207,    0.01772,     0.3656,      0.04612,     0.0605,      0.06632,     0.05873,     0.05106,     0.0508,      0.0547,      1e-05,       2.344e-05,   1e-05,       1e-05,       0.001823,    0.0637,      0.0637,      0.0578,      0.0597,      0.04425,     0.04786,     0.0871,      0.07,        0.0733,      0.07762,     0.06457,     0.06209,     0.06292,     0.06225,     0.06582,     0.0568,      0.04286,     0.1123,      0.1198,      0.1199,      0.1688,      0.1911,      0.1666,      0.04794,     0.05122,     0.05097,     0.0519,      0.01498,     0.3683,      0.2805,      0.2994,      0.3734,      4.785e-05,   1e-05,       0.0008948,   0.0137,      4.98e-05,    0.0002283,   ,            ,            0.2755,      6.067e-05,   0.03,        7e-05,       0.01772,     0.3223
4350,        0.0001614,   0.3006,      0.2925,      1e-05,       5.047e-05,   0.0001733,   1e-05,       0.00172,     0.007098,    0.002158,    0.0004568,   0.008815,    0.01346,     0.007569,    0.0128,      0.0144,      0.006643,    0.006061,    0.01676,     0.008061,    0.007703,    0.01772,     0.3263,      0.02855,     0.0367,      0.04599,     0.03903,     0.03463,     0.03277,     0.0349,      1e-05,       3.02e-05,    1e-05,       1e-05,       0.001145,    0.0414,      0.0414,      0.0338,      0.03896,     0.03377,     0.03548,     0.06012,     0.05176,     0.05675,     0.05495,     0.04966,     0.0414,      0.0425,      0.03942,     0.04375,     0.03854,     0.02926,     0.0784,      0.0825,      0.08517,     0.1267,      0.1424,      0.1238,      0.04304,     0.04271,     0.04352,     0.0343,      0.009436,    0.3098,      0.2469,      0.2655,      0.3278,      5.774e-05,   1e-05,       0.001139,    0.00915,     1e-05,       0.001002,    ,            ,            0.2523,      7.621e-05,   0.02243,     0.0001009,   0.01772,     0.2884
4400,        0.0002,      0.25,        0.25,        1e-05,       6.776e-05,   0.0003052,   1e-05,       0.00214,     0.009395,    0.003245,    0.0005594,   0.008635,    0.01236,     0.007518,    0.01197,     0.01317,     0.00655,     0.006099,    0.01484,     0.006827,    0.0073,      0.01571,     0.2809,      0.01568,     0.018,       0.02394,     0.02142,     0.0204,      0.01894,     0.0191,      1e-05,       4.162e-05,   1.042e-05,   1e-05,       0.0007717,   0.0223,      0.0223,      0.017,       0.0223,      0.02368,     0.0257,      0.04169,     0.04,        0.04,        0.04,        0.03698,     0.02314,     0.02287,     0.02259,     0.02518,     0.02229,     0.01762,     0.04815,     0.04948,     0.05083,     0.0826,      0.0925,      0.0796,      0.03517,     0.03328,     0.03343,     0.02019,     0.005022,    0.2423,      0.2034,      0.2188,      0.2778,      7.778e-05,   1e-05,       0.001405,    0.005447,    3.969e-05,   0.0008931,   ,            ,            0.22,        0.0001,      0.01481,     0.0001371,   0.01571,     0.2469
4450,        0.0002553,   0.2046,      0.2,         1e-05,       9.036e-05,   0.0004169,   1.256e-05,   0.002362,    0.01075,     0.004293,    0.0006493,   0.007195,    0.009979,    0.006408,    0.009752,    0.01057,     0.005416,    0.005149,    0.01165,     0.005629,    0.006119,    0.01258,     0.2297,      0.00694,     0.00791,     0.00946,     0.00922,     0.00912,     0.00876,     0.00815,     1e-05,       4.823e-05,   1.106e-05,   1e-05,       0.000534,    0.01,        0.01,        0.007444,    0.01,        0.01477,     0.01862,     0.02904,     0.02679,     0.025,       0.02512,     0.0259,      0.01039,     0.01006,     0.01125,     0.01145,     0.01033,     0.00853,     0.02387,     0.02448,     0.02517,     0.0435,      0.0497,      0.04376,     0.02583,     0.02234,     0.02305,     0.00976,     0.002197,    0.1724,      0.1508,      0.1625,      0.2258,      0.0001016,   1e-05,       0.001517,    0.002797,    7.509e-05,   0.000602,    ,            ,            0.186,       0.0001384,   0.008338,    0.0001726,   0.01258,     0.2054
4500,        0.0002972,   0.15,        0.16,        1e-05,       0.0001047,   0.000516,    2e-05,       0.002572,    0.0121,      0.005522,    0.0007558,   0.005756,    0.007775,    0.005234,    0.007643,    0.008216,    0.004256,    0.004072,    0.008858,    0.004562,    0.004921,    0.00973,     0.1774,      0.0028,      0.00276,     0.002866,    0.00349,     0.00342,     0.003295,    0.002939,    1e-05,       4.508e-05,   1.106e-05,   1e-05,       0.0003471,   0.00431,     0.00431,     0.002938,    0.004,       0.008017,    0.01288,     0.0172,      0.01726,     0.01611,     0.01622,     0.01637,     0.004394,    0.004333,    0.004721,    0.00494,     0.00471,     0.003477,    0.01073,     0.01133,     0.01162,     0.0197,      0.02317,     0.0198,      0.01685,     0.01333,     0.01334,     0.00441,     0.0007882,   0.1097,      0.09816,     0.1064,      0.1749,      0.0001365,   1e-05,       0.001498,    0.001146,    0.0001168,   0.0003256,   ,            ,            0.15,        0.0001663,   0.003947,    0.0002113,   0.00973,     0.16
4550,        0.0003508,   0.1146,      0.1132,      1e-05,       0.0001169,   0.0006651,   2.958e-05,   0.002675,    0.01458,     0.00684,     0.0009438,   0.004996,    0.006476,    0.004591,    0.006426,    0.006843,    0.003563,    0.003468,    0.00719,     0.003951,    0.004292,    0.008055,    0.128,       0.000994,    0.000978,    0.000983,    0.001129,    0.0011,      0.0012,      0.001008,    1e-05,       4.009e-05,   1.106e-05,   1e-05,       0.0001909,   0.001352,    0.001352,    0.000964,    0.001318,    0.00377,     0.007762,    0.01038,     0.0105,      0.01,        0.01,        0.01,        0.001743,    0.001581,    0.001845,    0.001875,    0.001742,    0.0013,      0.00453,     0.004684,    0.004841,    0.00924,     0.01037,     0.00843,     0.00943,     0.00712,     0.00678,     0.00184,     0.0002409,   0.06139,     0.05334,     0.0599,      0.1294,      0.0001958,   1e-05,       0.001412,    0.0004483,   3.056e-05,   0.0001419,   ,            ,            0.1131,      0.0001742,   0.001607,    0.000257,    0.008055,    0.114
4600,        0.0004,      0.07834,     0.0778,      1e-05,       0.0001247,   0.0009006,   4.645e-05,   0.002729,    0.019,       0.008465,    0.001304,    0.005132,    0.00634,     0.004923,    0.006306,    0.00669,     0.003622,    0.00358,     0.006838,    0.004022,    0.004391,    0.007823,    0.0905,      0.0003013,   0.0003,      0.0003006,   0.000301,    0.0003097,   0.0003357,   0.000302,    1e-05,       3.556e-05,   1.042e-05,   1e-05,       8.269e-05,   0.000407,    0.000407,    0.0002931,   0.000407,    0.001463,    0.005129,    0.006,       0.006237,    0.006166,    0.005821,    0.006223,    0.0006152,   0.0005943,   0.0007031,   0.000661,    0.0006577,   0.0004406,   0.00158,     0.001739,    0.002037,    0.003528,    0.004025,    0.003292,    0.004586,    0.00312,     0.00298,     0.000724,    6.732e-05,   0.0303,      0.01783,     0.02838,     0.09202,     0.0003023,   1e-05,       0.001288,    0.0001161,   2.932e-05,   4.506e-05,   ,            ,            0.08,        0.0001766,   0.0005872,   0.0003,      0.007823,    0.0745
4650,        0.0004667,   0.05508,     0.0561,      1e-05,       0.0001294,   0.001277,    7.362e-05,   0.002641,    0.02606,     0.01031,     0.001959,    0.006813,    0.008118,    0.006605,    0.008001,    0.008518,    0.004923,    0.004884,    0.008472,    0.005088,    0.005777,    0.009759,    0.0641,      9.863e-05,   7.345e-05,   9.55e-05,    0.0001117,   9.484e-05,   0.0001035,   9.616e-05,   1e-05,       2.884e-05,   1e-05,       1e-05,       2.901e-05,   0.0001191,   0.0001191,   8.511e-05,   0.0001191,   0.0005978,   0.00302,     0.003459,    0.00375,     0.004,       0.003192,    0.003784,    0.0002588,   0.0002254,   0.0002704,   0.00025,     0.0002483,   0.0001603,   0.0005741,   0.000754,    0.0008337,   0.001277,    0.00153,     0.001132,    0.001887,    0.001208,    0.001211,    0.0002825,   1.888e-05,   0.01385,     0.009925,    0.01261,     0.06337,     0.0005195,   1.919e-05,   0.001134,    4.912e-05,   0.0001461,   1.515e-05,   ,            ,            0.05508,     0.000175,    0.0002055,   0.0003516,   0.009759,    0.05248
4700,        0.000514,    0.04,        0.04159,     1e-05,       0.0001294,   0.001805,    0.0001197,   0.002506,    0.0354,      0.0122,      0.003029,    0.01106,     0.01303,     0.01066,     0.01261,     0.01353,     0.008493,    0.008466,    0.01325,     0.007678,    0.009208,    0.01497,     0.0461,      3.281e-05,   2.171e-05,   3.112e-05,   4.207e-05,   3.236e-05,   3.656e-05,   3.42e-05,    1e-05,       2.143e-05,   1e-05,       1e-05,       1e-05,       4.227e-05,   4.227e-05,   2.483e-05,   4.227e-05,   0.0002356,   0.00182,     0.001778,    0.002128,    0.002104,    0.00182,     0.002089,    0.0001117,   0.0001028,   9.979e-05,   0.0001134,   0.0001059,   6.397e-05,   0.0002512,   0.0003162,   0.0003327,   0.0004966,   0.0005346,   0.0004375,   0.000547,    0.0004875,   0.0004656,   0.0001191,   1e-05,       0.006063,    0.009925,    0.005539,    0.04275,     0.0009015,   4.704e-05,   0.0009531,   5.289e-05,   ,            1e-05,       ,            ,            0.04,        0.000171,    7.701e-05,   0.0004,      0.01497,     0.03251
4750,        0.0005,      0.03296,     0.03483,     1e-05,       0.0001282,   0.002353,    0.0001618,   0.002256,    0.04489,     0.01406,     0.004508,    0.01826,     0.02161,     0.01748,     0.02046,     0.02221,     0.01485,     0.01487,     0.02175,     0.01229,     0.01479,     0.02385,     0.0358,      1.227e-05,   1e-05,       1.25e-05,    1.556e-05,   1.5e-05,     1.393e-05,   1.528e-05,   1e-05,       1.346e-05,   1e-05,       1e-05,       1e-05,       1.585e-05,   1.585e-05,   1e-05,       1.39e-05,    0.0001034,   0.001122,    0.001052,    0.001222,    0.001153,    0.001038,    0.001186,    5.117e-05,   4.932e-05,   4.519e-05,   5.284e-05,   5.728e-05,   3.404e-05,   0.0001279,   0.0001596,   0.0001524,   0.0002028,   0.0002234,   0.0001791,   0.0001991,   0.0001828,   0.0001803,   5.808e-05,   1e-05,       0.002611,    0.009925,    0.002426,    0.0292,      0.001433,    9.473e-05,   0.0007737,   ,            5.584e-05,   1e-05,       ,            ,            0.02838,     0.0001633,   3.602e-05,   0.0004315,   0.02385,     0.02203
4800,        0.0004699,   0.03,        0.0317,      1e-05,       0.0001259,   0.002719,    0.0002,      0.001914,    0.05252,     0.01587,     0.006243,    0.02702,     0.03292,     0.0259,      0.03035,     0.03359,     0.02293,     0.02278,     0.03342,     0.01932,     0.02212,     0.03556,     0.03122,     1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       5.671e-05,   0.000631,    0.0006607,   0.0007096,   0.0007261,   0.0006561,   0.0007727,   2.449e-05,   2.377e-05,   2.259e-05,   2.512e-05,   3.214e-05,   2.249e-05,   6.668e-05,   8.375e-05,   7.289e-05,   8.73e-05,    0.0001104,   8.337e-05,   7.43e-05,    6.152e-05,   7.194e-05,   3.162e-05,   1e-05,       0.00116,     0.009925,    0.001089,    0.02065,     0.002044,    0.0001584,   0.0006368,   ,            1.183e-05,   1e-05,       ,            ,            0.02,        0.0001503,   2.36e-05,    0.0004688,   0.03556,     0.01614
4850,        0.0004266,   0.02924,     0.03076,     1e-05,       0.000133,    0.002853,    0.0002286,   0.001621,    0.05874,     0.01775,     0.008173,    0.03642,     0.04615,     0.0348,      0.04167,     0.04702,     0.03124,     0.03076,     0.04796,     0.02904,     0.03079,     0.04991,     0.0287,      1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       3.765e-05,   0.0004169,   0.0003846,   0.00052,     0.0004688,   0.0003981,   0.0005176,   1.211e-05,   1.109e-05,   1.052e-05,   1.226e-05,   1.832e-05,   1.445e-05,   3.42e-05,    4.355e-05,   3.837e-05,   4.477e-05,   5.636e-05,   4.236e-05,   2.958e-05,   2.366e-05,   2.958e-05,   1.69e-05,    1e-05,       0.0005507,   0.009925,    0.0005416,   0.01526,     0.002635,    0.0002376,   0.0005693,   ,            3.964e-05,   1e-05,       ,            ,            0.0138,      0.0001496,   2.09e-05,    0.0004909,   0.04991,     0.0123
4900,        0.0004169,   0.02576,     0.02729,     1e-05,       0.000133,    0.002887,    0.0002286,   0.001518,    0.06502,     0.01892,     0.01037,     0.04731,     0.06232,     0.04502,     0.0551,      0.06337,     0.04079,     0.03956,     0.06617,     0.0415,      0.04149,     0.06777,     0.0266,      1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       2.374e-05,   0.0002455,   0.0002089,   0.0002985,   0.0002786,   0.0002104,   0.0003148,   1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1.687e-05,   2.203e-05,   1.694e-05,   2.472e-05,   3.062e-05,   2.218e-05,   1.222e-05,   1.099e-05,   1.282e-05,   1e-05,       1e-05,       0.0002942,   0.009925,    0.0003059,   0.01114,     0.003028,    0.0003262,   0.0005713,   ,            3.06e-05,    1e-05,       ,            ,            0.01057,     0.000156,    1.931e-05,   0.0005,      0.06777,     0.01
4950,        0.0004477,   0.01968,     0.02004,     1e-05,       0.0001409,   0.002973,    0.00026,     0.001548,    0.07108,     0.01854,     0.01279,     0.06127,     0.08366,     0.05802,     0.07229,     0.08489,     0.05353,     0.05139,     0.09066,     0.05726,     0.05501,     0.09057,     0.02,        1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1.069e-05,   0.000123,    0.0001007,   0.0001528,   0.0001393,   0.0001079,   0.0001493,   1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1.183e-05,   1.57e-05,    1.076e-05,   1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       0.0001688,   0.009925,    0.0001974,   0.00739,     0.003019,    0.0003896,   0.0006405,   2.537e-05,   1e-05,       1e-05,       ,            ,            0.008356,    0.0001726,   1.251e-05,   0.0005,      0.09057,     0.007534
5000,        0.0005,      0.01132,     0.01099,     1e-05,       0.000156,    0.003218,    0.0003126,   0.001632,    0.07464,     0.01629,     0.01509,     0.07711,     0.1085,      0.07262,     0.09193,     0.1098,      0.06786,     0.06452,     0.12,        0.07547,     0.07058,     0.117,       0.0125,      1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       5.495e-05,   3.236e-05,   5.649e-05,   5.212e-05,   3.917e-05,   5.754e-05,   1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       9.375e-05,   0.009925,    0.0001355,   0.004413,    0.002545,    0.0003832,   0.0007477,   3.913e-05,   4.206e-05,   1e-05,       ,            ,            0.006281,    0.0001866,   1e-05,       0.0004955,   0.117,       0.005
5050,        0.0005,      0.005236,    0.005082,    1e-05,       0.0001531,   0.003616,    0.0003802,   0.001777,    0.07269,     0.01249,     0.0165,      0.09209,     0.1318,      0.08615,     0.1109,      0.1335,      0.08079,     0.07625,     0.1486,      0.09314,     0.08601,     0.143,       0.0063,      1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1.995e-05,   1.271e-05,   2.518e-05,   1.82e-05,    1.503e-05,   1.82e-05,    1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       1e-05,       4.751e-05,   0.01806,     9.711e-05,   0.002345,    0.001799,    0.0002843,   0.0008493,   5.17e-05,    ,            1e-05,       ,            ,            0.004055,    0.0001875,   1e-05,       0.0004645,   0.143,       0.002773
